Time (hours),x,y,MSD,Mphi Area (µm),dMphi Area (µm),Eccentricity,GFP,RFP,Mtb Area (µm),dMtb Area (µm),Infection Status,Initial Infection Status,Final Infection Status,Cell ID,Acquisition ID,Experiment ID,Unique ID,ID,Mtb Area Processed (µm),Time Model (hours),Mtb Area Model (µm),r2,Doubling Amounts,Doubling Times
31.0,859.9004,575.75055,3.095445156097412,2262.2314,364.454833984375,0.0,884.4785,145.16235,52.227173,76.63770294189453,True,True,True,6467,"(3, 5)",EXP1,6467.3.5,6467.3.5.EXP1,52.227173,31.0,48.20580526697056,0.946596201938301,"[np.float64(8.672163768978123), np.float64(17.344327537956246), np.float64(34.68865507591249), np.float64(69.37731015182499)]","[np.float64(0.5), np.float64(1.5), np.float64(3.0)]"
31.5,861.53375,577.1115,2.1260499954223633,2347.3845,364.454833984375,0.0,854.66144,144.65683,42.5765,76.63770294189453,True,True,True,6467,"(3, 5)",EXP1,6467.3.5,6467.3.5.EXP1,42.5765,31.5,48.032188620853226,0.946596201938301,"[np.float64(8.672163768978123), np.float64(17.344327537956246), np.float64(34.68865507591249), np.float64(69.37731015182499)]","[np.float64(0.5), np.float64(1.5), np.float64(3.0)]"
32.0,863.0961,577.81586,1.7138049602508545,,364.454833984375,0.0,,,,76.63770294189453,True,True,True,6467,"(3, 5)",EXP1,6467.3.5,6467.3.5.EXP1,51.375645,32.0,51.37564468383791,0.946596201938301,"[np.float64(8.672163768978123), np.float64(17.344327537956246), np.float64(34.68865507591249), np.float64(69.37731015182499)]","[np.float64(0.5), np.float64(1.5), np.float64(3.0)]"
32.5,861.40497,576.3519,2.236764430999756,2237.2532,364.454833984375,0.0,879.7417,149.74118,60.17479,76.63770294189453,True,True,True,6467,"(3, 5)",EXP1,6467.3.5,6467.3.5.EXP1,60.17479,32.5,58.99631051666523,0.946596201938301,"[np.float64(8.672163768978123), np.float64(17.344327537956246), np.float64(34.68865507591249), np.float64(69.37731015182499)]","[np.float64(0.5), np.float64(1.5), np.float64(3.0)]"
33.0,861.2287,576.7622,0.446541428565979,2184.4583,364.454833984375,0.0,886.4704,151.46259,64.71628,76.63770294189453,True,True,True,6467,"(3, 5)",EXP1,6467.3.5,6467.3.5.EXP1,64.71628,33.0,68.18413979196902,0.946596201938301,"[np.float64(8.672163768978123), np.float64(17.344327537956246), np.float64(34.68865507591249), np.float64(69.37731015182499)]","[np.float64(0.5), np.float64(1.5), np.float64(3.0)]"
33.5,861.459,574.66296,2.1118364334106445,2262.2314,364.454833984375,0.0,953.99274,166.24216,101.61591,76.63770294189453,True,True,True,6467,"(3, 5)",EXP1,6467.3.5,6467.3.5.EXP1,101.61591,33.5,79.21923775872051,0.946596201938301,"[np.float64(8.672163768978123), np.float64(17.344327537956246), np.float64(34.68865507591249), np.float64(69.37731015182499)]","[np.float64(0.5), np.float64(1.5), np.float64(3.0)]"
34.0,861.10376,574.94415,0.4530471861362457,2379.7424,364.454833984375,0.0,952.0754,160.62859,90.262184,76.63770294189453,True,True,True,6467,"(3, 5)",EXP1,6467.3.5,6467.3.5.EXP1,90.262184,34.0,90.63825102626927,0.946596201938301,"[np.float64(8.672163768978123), np.float64(17.344327537956246), np.float64(34.68865507591249), np.float64(69.37731015182499)]","[np.float64(0.5), np.float64(1.5), np.float64(3.0)]"
34.5,861.20795,576.7488,1.807631492614746,1862.0123,364.454833984375,0.0,1030.0201,169.11037,82.882256,76.63770294189453,True,True,True,6467,"(3, 5)",EXP1,6467.3.5,6467.3.5.EXP1,82.882256,34.5,83.50664486462057,0.946596201938301,"[np.float64(8.672163768978123), np.float64(17.344327537956246), np.float64(34.68865507591249), np.float64(69.37731015182499)]","[np.float64(0.5), np.float64(1.5), np.float64(3.0)]"
35.0,857.81604,575.61804,3.575415849685669,1132.5349,364.454833984375,0.0,1283.6055,198.65013,77.77307,76.63770294189453,True,True,True,6467,"(3, 5)",EXP1,6467.3.5,6467.3.5.EXP1,77.77307,35.0,84.72484234841947,0.946596201938301,"[np.float64(8.672163768978123), np.float64(17.344327537956246), np.float64(34.68865507591249), np.float64(69.37731015182499)]","[np.float64(0.5), np.float64(1.5), np.float64(3.0)]"
35.5,858.8207,574.6408,1.4015295505523682,1054.1942,364.454833984375,0.0,1218.056,220.79268,97.074425,76.63770294189453,True,True,True,6467,"(3, 5)",EXP1,6467.3.5,6467.3.5.EXP1,97.074425,35.5,87.41023217326122,0.946596201938301,"[np.float64(8.672163768978123), np.float64(17.344327537956246), np.float64(34.68865507591249), np.float64(69.37731015182499)]","[np.float64(0.5), np.float64(1.5), np.float64(3.0)]"
36.0,862.12213,576.38025,3.731654405593872,1310.7886,364.454833984375,0.0,1005.46124,199.191,85.72069,76.63770294189453,True,True,True,6467,"(3, 5)",EXP1,6467.3.5,6467.3.5.EXP1,85.72069,36.0,88.64576454891188,0.946596201938301,"[np.float64(8.672163768978123), np.float64(17.344327537956246), np.float64(34.68865507591249), np.float64(69.37731015182499)]","[np.float64(0.5), np.float64(1.5), np.float64(3.0)]"
27.5,863.54767,553.7938,0.0,184.49817,0.0,0.0,1475.3416,274.5877,35.196575,0.0,True,True,True,6468,"(3, 5)",EXP1,6468.3.5,6468.3.5.EXP1,35.196575,,,,,
27.5,23.332418,610.8228,0.0,413.2759,0.0,0.0,1732.478,202.76923,26.113586,0.0,True,True,True,6469,"(3, 5)",EXP1,6469.3.5,6469.3.5.EXP1,26.113586,,,,,
27.5,146.17694,612.4672,0.0,285.5464,0.0,0.0,966.4632,130.48311,0.0,0.0,False,False,False,6470,"(3, 5)",EXP1,6470.3.5,6470.3.5.EXP1,0.0,,,,,
27.5,312.1131,649.09125,0.0,1455.5486,0.0,0.0,853.6751,129.22466,7.9476137,0.0,True,True,True,6471,"(3, 5)",EXP1,6471.3.5,6471.3.5.EXP1,7.9476137,,,,,
27.5,1087.6486,594.026,0.0,261.70355,17.59828758239746,0.0,1374.0715,316.03253,55.06561,5.67686653137207,True,True,True,6472,"(3, 5)",EXP1,6472.3.5,6472.3.5.EXP1,55.06561,27.5,55.065608978271484,1.0,,
28.0,1089.3527,596.54407,3.040496826171875,225.37161,17.59828758239746,0.0,1401.8463,337.44836,44.27956,5.67686653137207,True,True,True,6472,"(3, 5)",EXP1,6472.3.5,6472.3.5.EXP1,44.27956,28.0,44.27956008911133,1.0,,
28.5,1088.5582,596.03076,0.9458369016647339,258.29742,17.59828758239746,0.0,1432.4286,343.6022,57.336353,5.67686653137207,True,True,True,6472,"(3, 5)",EXP1,6472.3.5,6472.3.5.EXP1,57.336353,28.5,57.33635330200195,1.0,,
29.0,1089.4967,594.671,1.6521605253219604,260.56818,17.59828758239746,0.0,1378.8323,339.18518,55.06561,5.67686653137207,True,True,True,6472,"(3, 5)",EXP1,6472.3.5,6472.3.5.EXP1,55.06561,29.0,55.065608978271484,1.0,,
29.5,1088.0536,596.14734,2.0644848346710205,254.32364,17.59828758239746,0.0,1427.4375,345.55356,56.76867,5.67686653137207,True,True,True,6472,"(3, 5)",EXP1,6472.3.5,6472.3.5.EXP1,56.76867,29.5,56.76866912841797,1.0,,
30.0,1089.5138,596.0579,1.4629402160644531,225.37161,17.59828758239746,0.0,1414.204,383.8917,63.01322,5.67686653137207,True,True,True,6472,"(3, 5)",EXP1,6472.3.5,6472.3.5.EXP1,63.01322,30.0,63.013221740722656,1.0,,
30.5,1092.5975,595.4065,3.1517951488494873,279.30185,17.59828758239746,0.0,1267.5244,335.66058,60.742474,5.67686653137207,True,True,True,6472,"(3, 5)",EXP1,6472.3.5,6472.3.5.EXP1,60.742474,30.5,60.74247360229492,1.0,,
27.5,741.3674,955.884,0.0,856.07153,0.0,0.0,1129.6014,124.791115,0.0,0.0,False,False,False,6473,"(3, 5)",EXP1,6473.3.5,6473.3.5.EXP1,0.0,,,,,
27.5,723.2628,805.8398,0.0,1637.2084,120.9172592163086,0.0,597.9092,183.15465,111.26659,15.327540397644043,True,True,True,6474,"(3, 5)",EXP1,6474.3.5,6474.3.5.EXP1,111.26659,,,,,
28.0,723.70294,806.8218,1.0761147737503052,1758.1256,120.9172592163086,0.0,582.4572,187.31644,126.59413,15.327540397644043,True,True,True,6474,"(3, 5)",EXP1,6474.3.5,6474.3.5.EXP1,126.59413,,,,,
27.5,128.98076,783.1009,0.0,1209.7404,202.6641387939453,0.0,1387.5148,224.89864,99.91286,45.41493225097656,True,True,True,6475,"(3, 5)",EXP1,6475.3.5,6475.3.5.EXP1,99.91286,,,,,
28.0,130.22226,784.57355,1.9261466264724731,1412.4044,202.6641387939453,0.0,1261.3259,230.47589,145.32779,45.41493225097656,True,True,True,6475,"(3, 5)",EXP1,6475.3.5,6475.3.5.EXP1,145.32779,,,,,
27.5,822.5124,835.5214,0.0,251.4852,0.0,0.0,571.53046,155.83972,11.353733,0.0,True,True,True,6476,"(3, 5)",EXP1,6476.3.5,6476.3.5.EXP1,11.353733,,,,,
27.5,475.9514,869.0582,0.0,2592.625,257.729736328125,0.0,598.02606,120.522446,3.9738069,1.1353733539581299,True,True,True,6477,"(3, 5)",EXP1,6477.3.5,6477.3.5.EXP1,3.9738069,,,,,
28.0,474.93945,871.22363,2.390185594558716,2850.3547,257.729736328125,0.0,539.5686,120.4288,5.10918,1.1353733539581299,True,True,True,6477,"(3, 5)",EXP1,6477.3.5,6477.3.5.EXP1,5.10918,,,,,
27.5,432.97293,824.46313,0.0,607.99243,69.8254623413086,0.0,1571.8245,118.47526,0.0,0.0,False,False,False,6478,"(3, 5)",EXP1,6478.3.5,6478.3.5.EXP1,0.0,,,,,
28.0,433.06366,822.5871,1.8782302141189575,677.8179,69.8254623413086,0.0,1094.7798,116.731155,0.0,0.0,False,False,False,6478,"(3, 5)",EXP1,6478.3.5,6478.3.5.EXP1,0.0,,,,,
27.5,768.17773,836.29004,0.0,1708.7369,0.0,0.0,772.1362,115.92392,0.0,0.0,False,False,False,6479,"(3, 5)",EXP1,6479.3.5,6479.3.5.EXP1,0.0,,,,,
27.5,946.67487,830.23047,0.0,923.6262,0.0,0.0,1281.064,158.00676,28.384335,0.0,True,True,True,6480,"(3, 5)",EXP1,6480.3.5,6480.3.5.EXP1,28.384335,,,,,
27.5,269.37796,721.5652,0.0,479.12756,32.35813903808594,0.0,1131.4858,317.68365,71.52852,-23.84284019470215,True,True,True,6481,"(3, 5)",EXP1,6481.3.5,6481.3.5.EXP1,71.52852,,,,,
28.0,272.00555,719.43176,3.3846335411071777,511.4857,32.35813903808594,0.0,1075.6792,234.68146,47.68568,-23.84284019470215,True,True,True,6481,"(3, 5)",EXP1,6481.3.5,6481.3.5.EXP1,47.68568,,,,,
27.5,1184.7493,738.3945,0.0,371.2671,-63.580909729003906,0.0,1022.5245,114.711006,0.0,0.0,False,False,False,6482,"(3, 5)",EXP1,6482.3.5,6482.3.5.EXP1,0.0,27.5,0.0,0.9767802819672805,"[1.92, 3.84, 7.68]","[np.float64(0.5), np.float64(3.0)]"
28.0,1185.7224,737.3021,1.462952733039856,370.1317,-63.580909729003906,0.0,1059.6918,114.50767,0.0,0.0,False,False,False,6482,"(3, 5)",EXP1,6482.3.5,6482.3.5.EXP1,0.0,28.0,0.0,0.9767802819672805,"[1.92, 3.84, 7.68]","[np.float64(0.5), np.float64(3.0)]"
28.5,1182.7433,737.63074,2.99719500541687,468.9092,-63.580909729003906,0.0,1142.7397,117.23608,0.5676867,0.0,True,False,False,6482,"(3, 5)",EXP1,6482.3.5,6482.3.5.EXP1,0.5676867,28.5,1.8449816703796387,0.9767802819672805,"[1.92, 3.84, 7.68]","[np.float64(0.5), np.float64(3.0)]"
29.0,1183.7145,734.7158,3.072450876235962,415.54666,-63.580909729003906,0.0,976.6626,114.642075,0.0,0.0,False,False,False,6482,"(3, 5)",EXP1,6482.3.5,6482.3.5.EXP1,3.6899633,29.0,3.6899633407592773,0.9767802819672805,"[1.92, 3.84, 7.68]","[np.float64(0.5), np.float64(3.0)]"
29.5,1181.4043,734.5343,2.317301034927368,480.26294,-63.580909729003906,0.0,1207.4078,132.73167,6.81224,0.0,True,False,False,6482,"(3, 5)",EXP1,6482.3.5,6482.3.5.EXP1,6.81224,29.5,5.534945011138916,0.9767802819672805,"[1.92, 3.84, 7.68]","[np.float64(0.5), np.float64(3.0)]"
30.0,1182.0353,737.0977,2.6399312019348145,499.56427,-63.580909729003906,0.0,1221.3716,132.11478,7.3799267,0.0,True,False,False,6482,"(3, 5)",EXP1,6482.3.5,6482.3.5.EXP1,7.3799267,30.0,7.379926681518555,0.9767802819672805,"[1.92, 3.84, 7.68]","[np.float64(0.5), np.float64(3.0)]"
30.5,1179.8868,734.1848,3.6195008754730225,546.68225,-63.580909729003906,0.0,1212.6304,132.2918,9.082987,0.0,True,False,False,6482,"(3, 5)",EXP1,6482.3.5,6482.3.5.EXP1,9.082987,30.5,8.515299797058105,0.9767802819672805,"[1.92, 3.84, 7.68]","[np.float64(0.5), np.float64(3.0)]"
31.0,1178.0399,732.5169,2.4885826110839844,,-63.580909729003906,0.0,,,,0.0,True,False,False,6482,"(3, 5)",EXP1,6482.3.5,6482.3.5.EXP1,9.650673,31.0,9.650672912597656,0.9767802819672805,"[1.92, 3.84, 7.68]","[np.float64(0.5), np.float64(3.0)]"
31.5,1181.1544,734.51874,3.702357530593872,500.13196,-63.580909729003906,0.0,1352.3678,136.97502,10.21836,0.0,True,False,False,6482,"(3, 5)",EXP1,6482.3.5,6482.3.5.EXP1,10.21836,31.5,8.799143075942993,0.9767802819672805,"[1.92, 3.84, 7.68]","[np.float64(0.5), np.float64(3.0)]"
32.0,1181.5636,734.93085,0.5807427763938904,,-63.580909729003906,0.0,,,,0.0,True,False,False,6482,"(3, 5)",EXP1,6482.3.5,6482.3.5.EXP1,7.9476132,32.0,7.947613239288371,0.9767802819672805,"[1.92, 3.84, 7.68]","[np.float64(0.5), np.float64(3.0)]"
32.5,1181.9729,735.34296,0.5808287858963013,,-63.580909729003906,0.0,,,,0.0,True,False,False,6482,"(3, 5)",EXP1,6482.3.5,6482.3.5.EXP1,5.6768665,32.5,5.676866599633818,0.9767802819672805,"[1.92, 3.84, 7.68]","[np.float64(0.5), np.float64(3.0)]"
33.0,1181.6002,733.8639,1.5252947807312012,467.20615,-63.580909729003906,0.0,1275.8202,136.37424,9.082987,0.0,True,False,False,6482,"(3, 5)",EXP1,6482.3.5,6482.3.5.EXP1,3.40612,33.0,3.406119993612643,0.9767802819672805,"[1.92, 3.84, 7.68]","[np.float64(0.5), np.float64(3.0)]"
33.5,1182.6816,733.95374,1.0851465463638306,429.7388,-63.580909729003906,0.0,1208.0621,119.42404,1.1353734,0.0,True,False,False,6482,"(3, 5)",EXP1,6482.3.5,6482.3.5.EXP1,1.1353734,33.5,1.4604426865187632,0.9767802819672805,"[1.92, 3.84, 7.68]","[np.float64(0.5), np.float64(3.0)]"
34.0,1184.3584,735.51184,2.2889318466186523,407.03134,-63.580909729003906,0.0,1102.2928,115.20641,0.0,0.0,False,False,False,6482,"(3, 5)",EXP1,6482.3.5,6482.3.5.EXP1,0.0,34.0,0.3250693325606332,0.9767802819672805,"[1.92, 3.84, 7.68]","[np.float64(0.5), np.float64(3.0)]"
34.5,1185.5988,734.9525,1.360635757446289,370.6994,-63.580909729003906,0.0,1023.03217,114.696785,0.0,0.0,False,False,False,6482,"(3, 5)",EXP1,6482.3.5,6482.3.5.EXP1,0.0,34.5,0.0,0.9767802819672805,"[1.92, 3.84, 7.68]","[np.float64(0.5), np.float64(3.0)]"
35.0,1185.8518,738.32086,3.3778390884399414,348.55963,-63.580909729003906,0.0,853.05536,114.45277,0.0,0.0,False,False,False,6482,"(3, 5)",EXP1,6482.3.5,6482.3.5.EXP1,0.0,35.0,0.0,0.9767802819672805,"[1.92, 3.84, 7.68]","[np.float64(0.5), np.float64(3.0)]"
35.5,1186.9225,736.0849,2.479088306427002,307.6862,-63.580909729003906,0.0,867.6273,113.47417,0.0,0.0,False,False,False,6482,"(3, 5)",EXP1,6482.3.5,6482.3.5.EXP1,0.0,35.5,0.0,0.9767802819672805,"[1.92, 3.84, 7.68]","[np.float64(0.5), np.float64(3.0)]"
27.5,572.97723,999.23895,0.0,2570.4854,-206.63795471191406,0.0,788.36707,125.1568,0.0,0.0,False,False,False,6483,"(3, 5)",EXP1,6483.3.5,6483.3.5.EXP1,0.0,,,,,
28.0,572.97723,999.23895,0.0,,-206.63795471191406,0.0,,,,0.0,True,False,False,6483,"(3, 5)",EXP1,6483.3.5,6483.3.5.EXP1,0.0,,,,,
28.5,572.1167,998.60614,1.0681627988815308,2363.8474,-206.63795471191406,0.0,819.0072,125.76825,0.0,0.0,False,False,False,6483,"(3, 5)",EXP1,6483.3.5,6483.3.5.EXP1,0.0,,,,,
27.5,841.76154,906.74805,0.0,295.19708,0.0,0.0,2247.8,129.64423,0.0,0.0,False,False,False,6484,"(3, 5)",EXP1,6484.3.5,6484.3.5.EXP1,0.0,,,,,
27.5,933.0553,912.745,0.0,369.56403,260.00048828125,0.0,975.9524,128.39632,1.1353734,2.838433265686035,True,True,True,6485,"(3, 5)",EXP1,6485.3.5,6485.3.5.EXP1,1.1353734,,,,,
28.0,934.0,915.22815,2.656787157058716,629.5645,260.00048828125,0.0,947.48785,131.4725,3.9738069,2.838433265686035,True,True,True,6485,"(3, 5)",EXP1,6485.3.5,6485.3.5.EXP1,3.9738069,,,,,
27.5,318.7189,899.4242,0.0,666.4642,-145.89547729492188,0.0,1066.9897,125.82794,0.0,0.0,False,False,False,6486,"(3, 5)",EXP1,6486.3.5,6486.3.5.EXP1,0.0,,,,,
28.0,319.6176,897.1111,2.48156476020813,567.119,-145.89547729492188,0.0,1236.107,126.66967,0.0,0.0,False,False,False,6486,"(3, 5)",EXP1,6486.3.5,6486.3.5.EXP1,0.0,,,,,
28.5,320.18628,895.27094,1.9260133504867554,,-145.89547729492188,0.0,,,,0.0,True,False,False,6486,"(3, 5)",EXP1,6486.3.5,6486.3.5.EXP1,0.0,,,,,
29.0,318.7579,896.7143,2.0306506156921387,520.56866,-145.89547729492188,0.0,1296.8572,129.2301,0.0,0.0,False,False,False,6486,"(3, 5)",EXP1,6486.3.5,6486.3.5.EXP1,0.0,,,,,
27.5,425.9893,1010.7587,0.0,1167.1638,0.0,0.0,1035.391,120.46206,2.2707467,0.0,True,True,True,6487,"(3, 5)",EXP1,6487.3.5,6487.3.5.EXP1,2.2707467,,,,,
27.5,392.7394,950.70416,0.0,1206.9019,299.7385559082031,0.0,961.4675,118.07714,0.0,0.0,False,False,False,6488,"(3, 5)",EXP1,6488.3.5,6488.3.5.EXP1,0.0,27.5,0.0,1.0,,
28.0,392.84927,949.95416,0.7580038905143738,1114.9366,299.7385559082031,0.0,982.58453,118.01986,0.0,0.0,False,False,False,6488,"(3, 5)",EXP1,6488.3.5,6488.3.5.EXP1,0.0,28.0,0.0,1.0,,
28.5,391.85028,951.0841,1.5082308053970337,1228.474,299.7385559082031,0.0,804.0402,117.75647,0.0,0.0,False,False,False,6488,"(3, 5)",EXP1,6488.3.5,6488.3.5.EXP1,0.0,28.5,0.0,1.0,,
29.0,393.93893,951.00775,2.0900487899780273,1245.5045,299.7385559082031,0.0,868.1162,117.66591,0.0,0.0,False,False,False,6488,"(3, 5)",EXP1,6488.3.5,6488.3.5.EXP1,0.0,29.0,0.0,1.0,,
29.5,394.39096,950.601,0.608082115650177,1267.6444,299.7385559082031,0.0,842.5773,117.17555,0.0,0.0,False,False,False,6488,"(3, 5)",EXP1,6488.3.5,6488.3.5.EXP1,0.0,29.5,0.0,1.0,,
30.0,394.47858,951.05945,0.46673253178596497,1298.8671,299.7385559082031,0.0,710.03625,117.62718,0.0,0.0,False,False,False,6488,"(3, 5)",EXP1,6488.3.5,6488.3.5.EXP1,0.0,30.0,0.0,1.0,,
30.5,394.00778,950.6616,0.6163716912269592,1384.0201,299.7385559082031,0.0,785.83307,117.41592,0.0,0.0,False,False,False,6488,"(3, 5)",EXP1,6488.3.5,6488.3.5.EXP1,0.0,30.5,0.0,1.0,,
31.0,393.52188,946.7793,3.9126129150390625,1283.5396,299.7385559082031,0.0,729.4763,116.96373,0.0,0.0,False,False,False,6488,"(3, 5)",EXP1,6488.3.5,6488.3.5.EXP1,0.0,31.0,0.0,1.0,,
31.5,394.05624,945.28644,1.5856138467788696,1311.924,299.7385559082031,0.0,710.6062,116.77239,0.0,0.0,False,False,False,6488,"(3, 5)",EXP1,6488.3.5,6488.3.5.EXP1,0.0,31.5,0.0,1.0,,
32.0,392.56555,946.6982,2.053090810775757,1506.6404,299.7385559082031,0.0,721.2287,117.10588,0.0,0.0,False,False,False,6488,"(3, 5)",EXP1,6488.3.5,6488.3.5.EXP1,0.0,32.0,0.0,1.0,,
27.5,486.41974,939.9176,0.0,1322.71,0.0,0.0,495.23303,132.00043,17.0306,0.0,True,True,True,6489,"(3, 5)",EXP1,6489.3.5,6489.3.5.EXP1,17.0306,,,,,
27.5,861.5187,941.10803,0.0,288.9525,16.462913513183594,0.0,1003.7544,123.328094,0.0,0.0,False,False,False,6490,"(3, 5)",EXP1,6490.3.5,6490.3.5.EXP1,0.0,,,,,
28.0,859.8677,938.8036,2.8348305225372314,540.43774,16.462913513183594,0.0,933.78784,134.78362,3.9738069,0.0,True,False,False,6490,"(3, 5)",EXP1,6490.3.5,6490.3.5.EXP1,0.0,,,,,
28.5,860.8699,939.8011,1.414001703262329,305.41544,16.462913513183594,0.0,1030.6877,122.427505,0.0,0.0,False,False,False,6490,"(3, 5)",EXP1,6490.3.5,6490.3.5.EXP1,0.0,,,,,
27.5,242.34016,898.9927,0.0,2328.083,334.9351501464844,0.0,1623.6534,129.71666,0.0,0.0,False,False,False,6491,"(3, 5)",EXP1,6491.3.5,6491.3.5.EXP1,0.0,,,,,
28.0,242.34016,898.9927,0.0,,334.9351501464844,0.0,,,,0.0,True,False,False,6491,"(3, 5)",EXP1,6491.3.5,6491.3.5.EXP1,0.0,,,,,
28.5,242.46144,897.5866,1.4112874269485474,1877.3398,334.9351501464844,0.0,1636.817,129.99002,0.5676867,0.0,True,False,False,6491,"(3, 5)",EXP1,6491.3.5,6491.3.5.EXP1,0.0,,,,,
29.0,241.97464,896.64166,1.0629669427871704,2663.0183,334.9351501464844,0.0,1503.3667,128.84033,0.0,0.0,False,False,False,6491,"(3, 5)",EXP1,6491.3.5,6491.3.5.EXP1,0.0,,,,,
27.5,993.72,861.79926,0.0,443.93097,0.0,0.0,862.5716,202.81969,30.087395,0.0,True,True,True,6492,"(3, 5)",EXP1,6492.3.5,6492.3.5.EXP1,30.087395,,,,,
27.5,1144.4243,857.81335,0.0,288.9525,0.0,0.0,1430.4224,637.7053,139.08324,0.0,True,True,True,6493,"(3, 5)",EXP1,6493.3.5,6493.3.5.EXP1,139.08324,,,,,
27.5,638.9895,853.17993,0.0,378.647,-98.20979309082031,0.0,1542.3853,145.67616,5.6768665,1.1353733539581299,True,True,True,6494,"(3, 5)",EXP1,6494.3.5,6494.3.5.EXP1,5.6768665,27.5,5.852545543482099,0.7365912510334365,"[1.92, 3.84]",[np.float64(-0.5)]
28.0,637.17017,853.93164,1.9685145616531372,407.03134,-98.20979309082031,0.0,1508.8578,147.4463,6.2445536,1.1353733539581299,True,True,True,6494,"(3, 5)",EXP1,6494.3.5,6494.3.5.EXP1,6.2445536,28.0,5.99960512042228,0.7365912510334365,"[1.92, 3.84]",[np.float64(-0.5)]
28.5,637.5487,853.3252,0.7148905396461487,396.2453,-98.20979309082031,0.0,1531.3711,145.7808,6.2445536,1.1353733539581299,True,True,True,6494,"(3, 5)",EXP1,6494.3.5,6494.3.5.EXP1,6.2445536,28.5,6.082220407630066,0.7365912510334365,"[1.92, 3.84]",[np.float64(-0.5)]
29.0,634.014,853.5031,3.5392038822174072,365.5902,-98.20979309082031,0.0,1585.1227,147.99844,5.6768665,1.1353733539581299,True,True,True,6494,"(3, 5)",EXP1,6494.3.5,6494.3.5.EXP1,5.6768665,29.0,5.839403757343905,0.7365912510334365,"[1.92, 3.84]",[np.float64(-0.5)]
29.5,634.988,855.7669,2.4644343852996826,377.51163,-98.20979309082031,0.0,1443.188,147.50526,5.6768665,1.1353733539581299,True,True,True,6494,"(3, 5)",EXP1,6494.3.5,6494.3.5.EXP1,5.6768665,29.5,5.515600978351007,0.7365912510334365,"[1.92, 3.84]",[np.float64(-0.5)]
30.0,635.056,857.8023,2.0365378856658936,344.58582,-98.20979309082031,0.0,1692.4431,150.22076,5.10918,1.1353733539581299,True,True,True,6494,"(3, 5)",EXP1,6494.3.5,6494.3.5.EXP1,5.10918,30.0,5.59268364014126,0.7365912510334365,"[1.92, 3.84]",[np.float64(-0.5)]
30.5,634.7011,854.9467,2.8775627613067627,351.39804,-98.20979309082031,0.0,1635.0485,149.16316,6.2445536,1.1353733539581299,True,True,True,6494,"(3, 5)",EXP1,6494.3.5,6494.3.5.EXP1,6.2445536,30.5,5.448829539184003,0.7365912510334365,"[1.92, 3.84]",[np.float64(-0.5)]
31.0,632.25134,855.5734,2.5286612510681152,320.74298,-98.20979309082031,0.0,1651.4106,151.3239,4.5414934,1.1353733539581299,True,True,True,6494,"(3, 5)",EXP1,6494.3.5,6494.3.5.EXP1,4.5414934,31.0,5.771892574529349,0.7365912510334365,"[1.92, 3.84]",[np.float64(-0.5)]
31.5,633.0146,853.2229,2.4713375568389893,272.4896,-98.20979309082031,0.0,1591.9542,156.25626,6.81224,1.1353733539581299,True,True,True,6494,"(3, 5)",EXP1,6494.3.5,6494.3.5.EXP1,6.81224,31.5,6.354012289532941,0.7365912510334365,"[1.92, 3.84]",[np.float64(-0.5)]
32.0,632.8052,850.6854,2.5461020469665527,241.83452,-98.20979309082031,0.0,1757.3779,163.0399,7.3799267,1.1353733539581299,True,True,True,6494,"(3, 5)",EXP1,6494.3.5,6494.3.5.EXP1,7.3799267,32.0,6.724765582647823,0.7365912510334365,"[1.92, 3.84]",[np.float64(-0.5)]
32.5,631.3497,854.20776,3.811215877532959,336.07053,-98.20979309082031,0.0,1553.3395,149.73648,5.6768665,1.1353733539581299,True,True,True,6494,"(3, 5)",EXP1,6494.3.5,6494.3.5.EXP1,5.6768665,32.5,6.337044831471516,0.7365912510334365,"[1.92, 3.84]",[np.float64(-0.5)]
33.0,630.8474,854.8434,0.8101088404655457,282.70798,-98.20979309082031,0.0,1638.49,156.08635,6.2445536,1.1353733539581299,True,True,True,6494,"(3, 5)",EXP1,6494.3.5,6494.3.5.EXP1,6.2445536,33.0,6.12040372489372,0.7365912510334365,"[1.92, 3.84]",[np.float64(-0.5)]
